;Index;name;min_salary;max_salary;company;published_at;description;conditions;requirement;responsibility;key_skills;id;days;city_Екатеринбург;city_Москва;city_Новосибирск;city_Санкт-Петербург;city_Тюмень;min_experience_0;min_experience_1;min_experience_3;min_experience_6;schedule_Гибкий график;schedule_Полный день;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость; 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот; 1С: Зарплата и управление персоналом;1С: Бухгалтерия; 1С: Управление Производственным Предприятием; 1C: Бухгалтерия; PHP;Другие навыки
44;83;Программист 1С;1.0;1.0;ЕвроАзия;2019-11-18T07:41:57+0300;"Обязанности:  доработка 1С: Альфа-Авто, Бухгалтерия, Зарплата и кадры. Версия 8.3, в согласованные сроки; участие в проекте автоматизации процессов в ГК ЕвроАзия.    Требования:  отличные знания платформы 1С 8.3. Знание Альфа-Авто является преимуществом. обязательно знание знание типовых конфигураций 1С Бухгалтерия, 1С Торговля, опыт работы с не типовыми конфигурациями; наличие практических примеров своих работ - желательно.    Условия:  подчинение директору по информационным технологиям ГК ЕвроАзия; перспектива роста до руководителя отдела; пятидневная рабочая неделя; рабочий день с 9.00-18.00 ";"  подчинение директору по информационным технологиям ГК ЕвроАзия; перспектива роста до руководителя отдела; пятидневная рабочая неделя; рабочий день с 9.00-18.00 ";Отличные знания платформы 1С 8.3. Знание Альфа-Авто является преимуществом. Обязательно знание знание типовых конфигураций 1С Бухгалтерия...;Доработка 1С: Альфа-Авто, Бухгалтерия, Зарплата и кадры. Версия 8.3, в согласованные сроки. Участие в проекте автоматизации процессов...;"1С программирование; 1С: Предприятие 8; Альфа-Авто";225;0.07407407407407407;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
45;55;Специалист технической поддержки по сайтам / Web-программист (Программист Bitrix);1.0;2.0;Профи Hard Services Soft;2019-11-20T09:15:49+0300;"В IT-компанию требуется Специалист технической поддержки по сайтам/Web-программист (Программист Bitrix) Обязанности: Поддержка, настройка и доработка существующих сайтов на CMS 1С-Битрикс. Работа во Front-end и Back-end. Настройка интеграции с 1С (обмен между 1С и сайтом) Требования: - знание Битрикс (API Bitrix), - знание HTML, CSS, JS, PHP (приветствуются). Личные качества: Организованность, порядочность, ответственность, коммуникабельность, системность мышления. Условия: - работа в стабильной компании (на рынке более 15 лет); - комфортный офис в центре, по линии метро; - трудоустройство согласно ТК РФ; - своевременная оплата труда.";" - работа в стабильной компании (на рынке более 15 лет); - комфортный офис в центре, по линии метро; - трудоустройство согласно ТК РФ; - своевременная оплата труда.";знание Битрикс (API Bitrix). - знание HTML, CSS, JS, PHP (приветствуются). Личные качества: Организованность, порядочность, ответственность, коммуникабельность, системность мышления.;Поддержка, настройка и доработка существующих сайтов на CMS 1С-Битрикс. Работа во Front-end и Back-end. ;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";228;0.0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
46;25;Программист 1С;1.0;1.0;Горбунов Дмитрий Сергеевич;2019-10-29T10:21:24+0300;"Если ты:  Силён в разработке программного обеспечения на базе 1С (не франчайзи); Есть огромное желание расти и развиваться, разрабатывая продукт для строительной отрасли; Хочешь развиваться в данной области и стремишься расти профессионально и личностно.  ООО «Фодев» российская компания, занимающаяся разработкой и продажей CRM-системы для отделов продаж строительных компаний.Мы развиваемся, расширяем горизонты, в связи с этим ждем к себе в команду активных и креативных. Мы готовы помогать вам, но в свою очередь ждем от вас вас огромное желание учиться и развиваться! Миссия нашей компании - оказывать качественные услуги с высоким уровнем сервиса. Ты подходишь нам, если ты:  специалист со средним профессиональным/неполным высшим/высшим образованием в сфере IT; имеешь опыт программирования; владеешь языком SQL; Нацелен на результат; Имеешь большое желание работать и развиваться в программировании на языке 1С.  Мы ценим:  Стремление к достижениям; Работоспособность; Гибкость и многозадачность; Способность находить новые решения; Готовность воплощать свои идеи; Знания языков Web-программирования; Знания в программировании на языке 1С.  Мы предлагаем:  конкурентную заработную плату (размер определяется по результатам собеседования) вместе с вашим профессиональным ростом будет расти и ваша зарплата; трудоустройство согласно ТК РФ; комфортные условия труда. есть возможность работать удаленно ";"  конкурентную заработную плату (размер определяется по результатам собеседования) вместе с вашим профессиональным ростом будет расти и ваша зарплата; трудоустройство согласно ТК РФ; комфортные условия труда. есть возможность работать удаленно ";Есть огромное желание расти и развиваться, разрабатывая продукт для строительной отрасли. Специалист со средним профессиональным/неполным высшим/высшим образованием в...;Силён в разработке программного обеспечения на базе 1С (не франчайзи).;"Ориентация на результат; Ответственность";231;0.8148148148148148;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
47;5;Младший Программист 1С;1.0;2.0;Профи Hard Services Soft;2019-11-20T09:16:56+0300;"В компанию 1С: Франчайзи требуется младший программист 1С. Обязанности: Написание дополнительного функционала к типовым конфигурациям, обработок, отчетов, печатных форм; участие во внедрениях, консультациях только по закрепленным направлениям. Требования: Знание языка программирования 1С и новых типовых конфигураций; приветствуется наличие сертификатов. Личностные качества: Организованность, порядочность, ответственность, коммуникабельность, системность мышления. Условия: - работа в стабильной компании (на рынке более 15 лет); - комфортный офис в центре, по линии метро; - трудоустройство согласно ТК РФ; - своевременная оплата труда.  ";" - работа в стабильной компании (на рынке более 15 лет); - комфортный офис в центре, по линии метро; - трудоустройство согласно ТК РФ; - своевременная оплата труда.  ";"Знание языка программирования 1С и новых типовых конфигураций; приветствуется наличие сертификатов. Личностные качества: Организованность, порядочность, ответственность, коммуникабельность, системность мышления.";"Написание дополнительного функционала к типовым конфигурациям, обработок, отчетов, печатных форм; участие во внедрениях, консультациях только по закрепленным направлениям.";" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";235;0.0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
48;97;Программист 1С;1.0;1.0;ТД Русойл;2019-11-13T12:22:55+0300;"Торговый дом “РУСОЙЛ” - крупнейшая динамично развивающаяся Компания на рынке отечественных и зарубежных автотоваров Западно-Сибирского и Уральского регионов, член Союза промышленников РФ. Основанная в 1998 году, на сегодняшний день Компания преобразована в Холдинг и представляет несколько направлений деятельности. Специализация деятельности – оптовые поставки товаров для автомобилей, розничная торговля (сеть магазинов АвтоСити в Тюмени и Тюменской области), производство спецжидкостей для автомобилей, продажа и сервисное обслуживание мототехники (центр МотоСити) Торговый дом “РУСОЙЛ” работает с ведущими производителями и поставщиками автотоваров в России и за рубежом.   Обязанности:  Внедрение, доработка, сопровождение информационных баз на платформе 1С:Предприятие 8 Обновление не типовых конфигураций, разработка отчетов и т.д Обновление платформы 1С    Требования:  Опыт работы с УПП, УТ, Бухгалтерия Знание СКД, Web сервисы, MS SQL Резервное копирование баз, написание скриптов    Условия:  Работа в крупной, стабильной, динамично развивающейся компании; Перспектива карьерного роста; Официальное трудоустройство согласно ТК РФ; Социальный пакет согласно ТК РФ; Достойная и своевременная заработная плата. ";"  Работа в крупной, стабильной, динамично развивающейся компании; Перспектива карьерного роста; Официальное трудоустройство согласно ТК РФ; Социальный пакет согласно ТК РФ; Достойная и своевременная заработная плата. ";Опыт работы с УПП, УТ, Бухгалтерия. Знание СКД, Web сервисы, MS SQL Резервное копирование баз, написание скриптов.;"Внедрение, доработка, сопровождение информационных баз на платформе &quot;1С:Предприятие 8&quot;. Обновление не типовых конфигураций, разработка отчетов и т.д. ";1С программирование;243;0.25925925925925924;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;96;Программист 1С;1.0;2.0;Тевикон;2019-11-19T13:55:46+0300;"Обязанности:  Доработка существующих баз 1С Конфигураций: Управление торговлей, Управление небольшой фирмой, Бухгалтерия 3.0. Создание внешний отчетов и обработок. Консультация пользователей.  Требования:  Опыт разработки программных продуктов. Знание типовых конфигураций 1С. Навыки разработки сложных отчетов на СКД; Умение коммуницировать с бизнес-заказчиком, нацеленность на удовлетворение требований бизнеса.  Мы гарантируем:  Стабильную и разноплановую загрузку. Возможности для профессионального и карьерного развития. Своевременную выплату КОНКУРЕНТНОЙ ЗАРАБОТНОЙ ПЛАТЫ. Официальное оформление в соответствии с ТК РФ. График работы пятидневная рабочая неделя с 9:00 до 18:00. Полный социальный пакет согласно ТК РФ. Уютный офис в центре, по линии метро. ";;Опыт разработки программных продуктов. Знание типовых конфигураций 1С. Навыки разработки сложных отчетов на СКД. Умение коммуницировать с бизнес-заказчиком...;Доработка существующих баз 1С Конфигураций: Управление торговлей, Управление небольшой фирмой, Бухгалтерия 3.0. Создание внешний отчетов и обработок. ;"1С: Бухгалтерия; 1С: Управление Торговлей; 1С: Предприятие 8; 1С программирование; 1C: Бухгалтерия";250;0.037037037037037035;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
50;27;Ведущий программист 1С;1.0;1.0;ГК ТюмБИТ;2019-10-29T10:55:44+0300;С каждым днем объём работы в нашей организации увеличивается, поступают интересные и разносторонние задачи. Мы готовы принять в свою команду профессионала своего дела на взаимовыгодных условиях. Ваш отклик может стать началом долгого и выгодного сотрудничества. Основные задачи:  Разработка нового функционала на платформе 1С по техническим заданиям Анализ программного кода, доработка, адаптация типовых конфигураций под требования заказчиков Разработка внешних печатных форм, отчетов и обработок, расширений Оценка и соблюдение трудозатрат и сроков по выполняемым работам, участие в подготовке технических заданий Обновление доработанных конфигураций  Мы ищем специалиста с:  Образованием: высшее/ неполное высшее Знанием основ программирования на платформе 1С Опытом работы программистом от 1 года Стремлением к профессиональному росту Высокой работоспособностью и стрессоустойчивостью Умением работать в коллективе  Мы предлагаем:  Интересные и разносторонние задачи Стабильная‚ официальная‚ конкурентоспособная заработная плата Оформление по ТК РФ Уютный офис в центре города Молодой и дружный коллектив из профессионалов своего дела Возможности обучения и сертификации для сотрудников компании Корпоративные мероприятия   ;  Интересные и разносторонние задачи Стабильная‚ официальная‚ конкурентоспособная заработная плата Оформление по ТК РФ Уютный офис в центре города Молодой и дружный коллектив из профессионалов своего дела Возможности обучения и сертификации для сотрудников компании Корпоративные мероприятия   ;Знанием основ программирования на платформе 1С. Опытом работы <highlighttext>программистом</highlighttext> от 1 года. Стремлением к профессиональному росту. Высокой работоспособностью и...;Разработка нового функционала на платформе 1С по техническим заданиям. Анализ программного кода, доработка, адаптация типовых конфигураций под требования заказчиков. ;"1С программирование; 1С: Бухгалтерия; 1С: Предприятие 8; 1С: Зарплата и управление персоналом; 1С: Управление Торговлей; 1С: Документооборот; 1С: Зарплата и кадры; Программное обеспечение; Управление проектами";252;0.8148148148148148;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
51;94;Программист 1C;1.0;1.0;Стальмост;2019-11-14T08:07:16+0300;"В АО Стальмост открыта вакансия Программист 1С.  Ваша работа будет заключаться в ...  Консультации пользователей по вопросам работы в программных продуктах 1С (УПП, Бухгалтерия, ЗУП); Программировании и доработке конфигураций 1С в соответствии с техническими заданиями; Мониторинге выхода новых типовых конфигураций необходимых для обновления программ на базе 1С, контроль изменений в новых конфигурациях; Разработке конфигурации в 1С по представленным техническим заданиям других отделов и подразделений предприятия.  Эта работа для Вас если…  Вы имеете высшее техническое образование; Умеете проектировать информационные системы и базы данных, владеть встроенным языком программирования 1С, имеете опыт программирования в иных формализованных языках программирования; Ориентируетесь в основных конфигурациях 1С связанных с функционированием средних и крупных предприятий; Знаете устройство и принципы работы операционных систем и компьютерной техники; Умеете работать в режиме многозадачности.  Условия ...  Пятидневная рабочая неделя с 8-00 до 17-00; Место работы: п. Винзили, ул. Вокзальная 1В; Развозка транспортом предприятия в г. Тюмень, п. Богандинский, п. Боровский; Питание в столовой, на территории компании; Работа в команде профессионалов и интересная корпоративная жизнь!   ";;Вы имеете высшее техническое образование. Умеете проектировать информационные системы и базы данных, владеть встроенным языком программирования 1С, имеете опыт...;Консультации пользователей по вопросам работы в программных продуктах 1С (УПП, Бухгалтерия, ЗУП). Программировании и доработке конфигураций 1С в...;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";253;0.2222222222222222;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
52;71;Программист 1С;2.0;1.0;КрепыЖ;2019-11-18T12:32:36+0300;Должностные обязанности:  Ежедневный мониторинг бесперебойной работы приложений 1С Контроль и коррекция ежедневных регламентных выгрузок Участие в проектах автоматизации бизнес-процессов и систем интеграции на базе 1С Дописание конфигурации нетиповой платформы (опыт работы с хранилищем конфигурации) Написание внешних отчетов, обработок по предоставленным заявкам пользователей  Требования:  Опыт работы с расширениями конфигураций. Опыт работы в УТ, БП, ЗУП ( управляемые формы)  Мы предлагаем:  Официальное трудоустройство Своевременная выплата заработной платы График: 5/2, с 8:00 до 17:00 Развитая корпоративная культура Дружный коллектив  Рассматриваем фрилансеров  ;  Официальное трудоустройство Своевременная выплата заработной платы График: 5/2, с 8:00 до 17:00 Развитая корпоративная культура Дружный коллектив  Рассматриваем фрилансеров  ;Опыт работы с расширениями конфигураций. Опыт работы в УТ, БП, ЗУП ( управляемые формы).;Ежедневный мониторинг бесперебойной работы приложений 1С. Контроль и коррекция ежедневных регламентных выгрузок. Участие в проектах автоматизации бизнес-процессов и...;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";255;0.07407407407407407;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
53;79;Программист 1С;2.0;1.0;Сервис заказа такси Максим;2019-11-18T14:25:58+0300;"Кто мы: - IT-компания, предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, с сотнями городов и десятками стран присутствия.   Мы хотим найти человека у которого: - опыт работы на платформе 1С 8 (более 2-х лет); - опыт разработки на обычных и управляемых формах; - хорошее знание языка запросов; - знание основ бухгалтерского и управленческого учета. Будем большим плюсом, если: - есть сертификат по платформе 1С; - есть опыт интеграции 1С баз, как между собой, так и со сторонними сервисами (WS, HTTP, etc); - есть опыт командной разработки.   Что мы предлагаем: - множество интересных задач, в решении которых вы можете принять полноправное участие; - дружелюбный коллектив профессионалов; - корпоративное обучение; - поездки на it-конференции; - комфортное рабочее место; - компенсацию питания; - бесплатные корпоративные мероприятия; - уровень заработной платы, который зависит от технических знаний и навыков (регулярные пересмотры при повышении результатов и качества работы).";;Мы хотим найти человека у которого: - опыт работы на платформе 1С 8 (более 2-х лет). - опыт разработки на...;;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";256;0.07407407407407407;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
54;96;Программист 1C;2.0;1.0;Восток Моторс;2019-11-13T15:33:39+0300;О нас: Компания Восток Моторс основана в январе 2005 года. Сегодня мы один из самых динамично развивающихся холдингов на автомобильном рынке Уральского региона. В г. Тюмень являемся официальным дилером брендов Hyundai и Skoda. Мы повышаем качество жизни людей, заботясь об их потребностях, связанных с автомобилями. Профессионализм, компетентность и добросовестность - базовые ценности наших сотрудников, определяющие нашу жизнь и работу. Чем предстоит заниматься:  Разработка и доработка приложений на платформе 1С Предприятие Работа с платформой 1С: Предприятие 8 (администрирование, конфигурирование, программирование, механизмы интеграции, web-сервисы) Поддержка пользователей  Чего мы ждем от кандидата:  Уверенное знание конфигураций 1С: БП 3,0, ЗУП 3,1 Опыт разработки на платформе 1С 8, знание бухгалтерского учета Желательно знание конфигурации Альфа-авто Высшее профильное образование Желательно наличие сертификатов 1С  От нас:  График работы 5/2 (дежурства в выходные дни по графику 1-2 раза в месяц, компенсируется выходным в будни) Достойная заработная плата Работа в стабильной компании Современно оснащённое рабочее место Молодой, доброжелательный коллектив Возможность развиваться и карьерный рост Своевременная заработная плата Официальное трудоустройство ;;Уверенное знание конфигураций 1С: БП 3,0, ЗУП 3,1. Опыт разработки на платформе 1С 8, знание бухгалтерского...;"Разработка и доработка приложений на платформе 1С Предприятие. Работа с платформой &quot;1С: Предприятие 8&quot; (администрирование, конфигурирование, программирование, механизмы...";Разработка ПО;257;0.25925925925925924;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
55;36;Программист 1C;2.0;4.0;Лайтстар;2019-11-20T15:57:02+0300;Компании по продажам светотехники требуется программист 1С / помощник программиста 1С. ! Рассматриваются кандидаты ТОЛЬКО на полную занятость (пн-пт) с нахождением в офисе.Обязанности:  Доработка типового решения УТ 11 под требования организации Создание отчетов в СКД Создание печатных форм документов Обучение и консультация пользователей (сотрудники компании) по работе в программе  Требования:  Опыт работы от 0.5 года Опыт работы с типовым решением Управление торговлей 11 будет преимуществом Программирование в среде 1С предприятие 8.2 - 8.3 Знание языка запросов Умение читать чужой код и писать код понятный другим  Условия работы:  график пн-пт с 09.00 до 18.00 или с 10.00 до 19.00 (обсуждается) официальное оформление заработная плата на исп. срок. (1-2 мес) 50 т.р. (оклад, уже на руки), далее 60 т.р. (оклад, уже на руки). Перспектива роста заработной платы в дальнейшем, при успешной работе. выплаты (аванс + з.пл) без задержек оплата б/л и отпуска (28 дней) работа в техническом отделе под руководством опытного программиста ;;"Опыт работы от 0.5 года. Опыт работы с типовым решением &quot;Управление торговлей 11&quot; будет преимуществом. Программирование в среде 1...";Доработка типового решения УТ 11 под требования организации. Создание отчетов в СКД. Создание печатных форм документов. Обучение и консультация пользователей...;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";258;0.0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
56;68;Программист 1C / WEB;2.0;4.0;Косович Дмитрий Павлович;2019-11-20T15:05:39+0300;Требуемый опыт работы: От 1 года Полная занятость, полный день Интернет-магазин и сервисный центр WEPRO - крупная торговая площадка, специализирующаяся на продаже запчастей Apple, аксессуаров, инструментов. Нам требуется сотрудник на постоянную работу в офис по вакансии 1С-программист / PHP-программист / Web-программист / Администратор. Требования к соискателю: Необходимо: - Знание/умение HTML, CSS, Javascript, 1C8- Знание/умение PHP, SQL Обязательно: Желание учиться, узнавать новое, креативность. Желательно: - Опыт разработки на PHP, Javascript, 1C- Навыки настройки и администрирования ОС Linux- Навыки настройки и администрирования хостинга, общения с технической поддержкой. Знание разработки в системе CS-CART является преимуществом при приеме. Опыт интеграции с 1C, собственные проекты. Условия: • Уровень заработной платы: по результатам собеседования• Оформления по ТК РФ• График: по договоренности (полная/частичная занятость)• Комфортабельные условия труда• Дружный молодой коллектив Офис находится в районе станции метро «Киевская», в 7 минутах ходьбы от метро. С декабря 2019 офис переезжает на станцию метро Бауманская (тоже в 7 минутах ходьбы от метро). Если вы целеустремленны, амбициозны, хотите открывать для себя новые горизонты и обретать новых друзей - присоединяйтесь к команде WEPRO!; • Уровень заработной платы: по результатам собеседования• Оформления по ТК РФ• График: по договоренности (полная/частичная занятость)• Комфортабельные условия труда• Дружный молодой коллектив Офис находится в районе станции метро «Киевская», в 7 минутах ходьбы от метро. С декабря 2019 офис переезжает на станцию метро Бауманская (тоже в 7 минутах ходьбы от метро). Если вы целеустремленны, амбициозны, хотите открывать для себя новые горизонты и обретать новых друзей - присоединяйтесь к команде WEPRO!;Требуемый опыт работы: От 1 года. - Знание/умение HTML, CSS, Javascript, 1C8. - Знание/умение PHP, SQL. ;Необходимо:;"JavaScript; HTML; CSS; Linux; PHP5; cs-cart; 1С: Предприятие; PHP";266;0.0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
57;45;Разработчик Bitrix;2.0;1.0;Нэти;2019-11-19T10:23:29+0300;Что мы предоставим Работайте из любой точки мира. Нам не принципиально - мы работаем удаленно. RDP, skype, почта и телефон — наши лучшие друзья. Некоторые наши сотрудники по несколько раз в году перемещаются в другие города и страны, чтобы познать жизнь везде. Это нормально, мы за свободу перемещений. Главное работать и быть доступным в рабочее время. Наши сотрудники уже живут в 64 городах. Фиксированный оклад никакой зависимости от простоев и оплат клиентов. К нам приходят в том числе, чтобы не переживать о том, сколько получат по итогам месяца. Никакой зависимости от того, будет ли загрузка или оплатит ли клиент. Это наша задача, а не разработчика. Доход от 68 990 до вычета налогов. «От» — это значит можно и больше. Все покажет собеседование. Раз в полгода у нас проводятся проф. встречи, на которых мы обсуждаем работу человека и в том числе есть возможность повысить оклад. Но вообще мы не всегда ждем полгода, если понимаем, что пора. У нас никогда не было ни одной задержки заработной платы. Вообще И не будет — это наш принцип. Исполняй свои обязательства вовремя и люди тебе будут верить. У нас хорошо развиты взаимопомощь, обмен опытом и обучение. У нас есть чат вопросов и ответов где сотрудники помогают друг другу. Есть возможность приобрести за счет компании любые индивидуальные курсы по Bitrix. Можно сдвинуть свой график работы как минимум на ± 1 час. Стандартно с 9 до 18 по мск. Иногда можно и сильнее, если проект позволяет. Мы за нормальный отдых. Но если хочется заработать дополнительно, то можно и перерабатывать. Если вы не будете ходить потом сонным и грустным, то мы дадим вам дополнительные задачи за дополнительные деньги. А можно дополнительно заниматься и не только разработкой. Ролей в компании много. У нас постоянно появляются новые роли в компании, которые вы можете попробовать, делая их помимо основной работы. Если понравится, то может вы потом и переключитесь туда полностью. Кроме того, всегда можно писать статьи и проводить вебинары, за это тоже мы платим отдельно. Уже больше 20 человек взяли на себя дополнительные роли. Оформление по ТК РФ. Дополнительное медицинское страхование через год работы. Вообще у нас есть еще всякие плюшки, расскажем на собеседовании. Много веселых внутренних проектов, которые дают почувствовать человеку, что он тут не один и сам может улучшать компанию. О них мы тоже расскажем на собеседовании.   Что важно уметь Hard-skills: больше 2 лет продуктивной разработки, понятный и оптимальный код.  Иметь опыт продуктивной разработки на PHP от 2 лет и выше. Иметь опыт продуктивной разработки на Bitrix Framework. Иметь базовые знания любого MVC фреймворка. Иметь знания JS, CSS, HTML. Писать код понятный другим людям без грубых ошибок оптимизации.  Soft-skills: быть адекватным, открытым, нормально относиться к людям и обратной связи. Мы не берем тех, кто отравляет жизнь другим людям. Неприятные, конфликтные, грубые люди не попадают в нашу компанию, даже если боги в программировании. Мы считаем, что коллектив и работа в нем должна приносить удовольствие всем. Так же мы поступаем и с клиентами, если они конфликтные и неприятные, то мы с ними не работаем. Если ваш уровень знаний не дотягивает, но вы хотите вырасти профессионально — откликайтесь тоже, пообщаемся. К нам приходят на собеседование по нескольку раз. Если человек не прошел, а потом прокачался и прошел — это круто. Значит он обучаемый.;;Что важно уметь. Hard-skills: больше 2 лет продуктивной разработки, понятный и оптимальный код. Иметь опыт продуктивной разработки на PHP...;;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";268;0.037037037037037035;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
58;3;Программист 1С;2.0;1.0;Взлет-МСК;2019-11-20T07:16:19+0300;"Обязанности:  Сопровождение, доработка, администрирование конфигураций на платформе 1С: Предприятие (КА, ДО, ERP) Разработка нового и изменение существующего функционала конфигураций. Интеграция 1С с 1С и с внешними системами. Консультирование пользователей при возникновении задач и рабочих вопросов.    Требования:  Знание языка запросов. Опыт разработки в клиент-серверном режиме, умение работать с обычными и управляемыми формами. Опыт работы с СКД. Опыт работы с типовыми конфигурациями 1:С. Знание механизмов интеграции 1С.  Условия:  работа в стабильно развивающейся компании в г. Тюмени; интересные задачи; молодой дружный коллектив; официальное трудоустройство в соответствии с ТК РФ; пятидневная рабочая неделя с 8:30 до 17:30; Рабочее место находится по адресу ул. Севастопольская, д.14 корпоративная мобильная связь, оборудованное рабочее место, уютный светлый офис. ";"  работа в стабильно развивающейся компании в г. Тюмени; интересные задачи; молодой дружный коллектив; официальное трудоустройство в соответствии с ТК РФ; пятидневная рабочая неделя с 8:30 до 17:30; Рабочее место находится по адресу ул. Севастопольская, д.14 корпоративная мобильная связь, оборудованное рабочее место, уютный светлый офис. ";Знание языка запросов. Опыт разработки в клиент-серверном режиме, умение работать с обычными и управляемыми формами. Опыт работы с СКД. ;Сопровождение, доработка, администрирование конфигураций на платформе 1С: Предприятие (КА, ДО, ERP). Разработка нового и изменение существующего функционала конфигураций. ;"1С: Предприятие 8; 1С программирование; 1С: Производство; 1С: Документооборот; ERP-системы на базе 1С; 1С: Комплексная автоматизация; 1С: Предприятие";274;0.0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
