;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
55;Инженер-программист 1С;Санкт-Петербург;100000.0;;Системы управления и приборы;2019-11-20T14:18:56+0300;1;3;Полный день;Полная занятость;"Обязанности:  доработка существующего и нового функционала для конфигурации 1С: КА; разработка отчетов и обработок для 1С: КА; участие в переходе с 1С: КА 1.1 на 1С: КА 2.4; обновление базы; подготовка данных для переносов между базами; проверка корректности переносов; настройка прав и доступа; консультирование пользователей по работе в системе 1С, участие в обучении и написании пользовательских инструкций по доработкам; устранение ошибок по запросу пользователей  Требования:  знание типовых конфигураций 1С: КА 1.1, 1С: КА 2.4; опыт администрирования прав пользователей 1С; знание основ бухгалтерского и управленческого учета; знание СКД и БСП; опыт проектирования новых подсистем; умение применять стандарты разработки 1С; Наличие сертификатов 1С и опыта работы на предприятиях исполняющих ГОЗ будет являться Вашим преимуществом.  Условия: – Оформление в соответствии с ТК РФ; – Заработная плата 2 раза в месяц на карточку, без задержек; – Испытательный срок продолжительностью до 3 месяцев; – Оплачиваемые 28 дней отпуска; – Оплачиваемые больничные; – Структура заработной платы: оклад + премия; – График работы 5/2 (понедельник-четверг с 8:30 до 17:30; пятница с 8:30 до 15:00). На территории работодателя.  ";" – Оформление в соответствии с ТК РФ; – Заработная плата 2 раза в месяц на карточку, без задержек; – Испытательный срок продолжительностью до 3 месяцев; – Оплачиваемые 28 дней отпуска; – Оплачиваемые больничные; – Структура заработной платы: оклад + премия; – График работы 5/2 (понедельник-четверг с 8:30 до 17:30; пятница с 8:30 до 15:00). На территории работодателя.  ";Знание типовых конфигураций 1С: КА 1.1, 1С: КА 2.4. Опыт администрирования прав пользователей 1С. ;Доработка существующего и нового функционала для конфигурации 1С: КА. Разработка отчетов и обработок для 1С: КА. ;"1С: Предприятие 8; 1С: Комплексная автоматизация"
57;Программист C#.;Санкт-Петербург;100000.0;;Механотроника РА;2019-11-18T11:43:53+0300;1;3;Полный день;Полная занятость;В связи с расширением штата ООО Механотроника РА приглашает на работу ПРОГРАММИСТА C#. Обязанности:   Участие в разработке и поддержке АСУ ТП собственного производства.   Перевод и разработка программных компонентов системы под операционную систему Astra Linux.   Требования:  Знание Linux, C#, Net Core. Технический английский (чтение документации).  Условия:  Пятидневная рабочая неделя (с понедельника по пятницу), выходные - суббота, воскресенье Оформление в соответствии с ТК РФ. Молодой дружный коллектив. Спортивные и корпоративные мероприятия. Премии по результатам работы. Ждем ваших откликов! ;  Пятидневная рабочая неделя (с понедельника по пятницу), выходные - суббота, воскресенье Оформление в соответствии с ТК РФ. Молодой дружный коллектив. Спортивные и корпоративные мероприятия. Премии по результатам работы. Ждем ваших откликов! ;Знание Linux, C#, Net Core. Технический английский (чтение документации).;Участие в разработке и поддержке АСУ ТП собственного производства. Перевод и разработка программных компонентов системы под операционную систему Astra Linux.;
62;Программист 1C;Санкт-Петербург;100000.0;;ТК ЭКСИС;2019-11-18T14:04:53+0300;1;3;Полный день;Полная занятость;"Требования:  опыт разработки на платформе «1С Предприятие 8.3» от 1 года; разработка под толстый клиент и обычные формы; разработка под тонкий клиент и управляемые формы; Разработка отчетов на СКД; обмен данными.    Обязанности:  Участие в качестве разработчика в процессе поддержки и доработки нетиповой конфигурации на платформе «1С Предприятие 8.3»    Условия:  работа постоянная; оформление по ТК РФ график работы с 09-00 до 18-00 Заработная плата от 100 000 руб. ";"  работа постоянная; оформление по ТК РФ график работы с 09-00 до 18-00 Заработная плата от 100 000 руб. ";"Опыт разработки на платформе «1С Предприятие 8.3» от 1 года. Разработка под &quot;толстый клиент&quot; и обычные формы. ";Участие в качестве <highlighttext>разработчика</highlighttext> в процессе поддержки и доработки нетиповой конфигурации на платформе «1С Предприятие 8.3».;
78;Разработчик CRM;Санкт-Петербург;100000.0;;STudia-54;2019-11-20T11:31:18+0300;0;0;Полный день;Полная занятость;Studia-54 - это активно развивающаяся студия дизайна интерьеров, архитектурного проектирования и строительства. Мы работаем по всему миру, создавая эксклюзивные проекты в нашей собственной стилистике. Мы ищем талантливого и увлеченного своей работой разработчика. Наша цель - быть лучшими на рынке дизайна и архитектуры, поэтому в команде мы хотим видеть тех, кто поможет нам вместе ее достигнуть. Вы должны гореть своим делом, уметь предлагать идеи и реализовывать их, анализировать свои ошибки, и иметь стремление к постоянному развитию.Обязанности:  Разработка CRM для компании Тестирование CRM Внедрение CRM  Требования:  Владеть необходимыми техническими навыками для создания CRM Стратегическое планирование Рациональное мышление Четкость и исполнительность. Коммуникабельность, умение общаться  Условия:  Дружественный коллектив Бонусы, премии и карьерный рост Интересные проекты и возможность самореализации Возможность карьерного роста Полный рабочий день На территории работодателя     ;  Дружественный коллектив Бонусы, премии и карьерный рост Интересные проекты и возможность самореализации Возможность карьерного роста Полный рабочий день На территории работодателя     ;Владеть необходимыми техническими навыками для создания CRM. Стратегическое планирование. Рациональное мышление. Четкость и исполнительность. Коммуникабельность, умение общаться.;Разработка CRM для компании. Тестирование CRM. Внедрение CRM.;"Adobe Photoshop; Умение работать в команде; Дизайн интерьера; Креативность; Стратегическое мышление"
92;Начинающий Erlang/Elixir разработчик;Санкт-Петербург;100000.0;;FunBox;2019-11-19T16:37:49+0300;0;0;Полный день;Полная занятость;"Мы создаем сложные и интересные продукты, состоящие из десятков сервисов. Это и HTTP API endpoint-ы для SPA-сайтов и мобильных приложений, и endpoint-ы для внутренних API, и обработчики данных, и диспетчеры событий. Часть этих сервисов мы разрабатываем на Erlang/Elixir. Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Вам предстоит разрабатывать сервисы с использованием Erlang, Elixir и современного фреймворка Phoenix. Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. От вас потребуется:   постараться хорошо выполнить тестовое задание;   работать в команде;   быть восприимчивым к новым инструментам, методам, подходам;   любить задавать вопросы;   разрабатывать сервисы на Erlang/Elixir в многокомпонентных проектах;   проявлять аккуратность, внимательно относиться к тестированию, как к unit-тестам, так и к интеграционным.   Более конкретная зарплата по результатам собеседования. Бонусы   работа удаленно или в одном из офисов (офисы в Казани, Ульяновске);   адекватное отношение, защита от лишней бюрократии;   бонусная программа при покупке техники;   при работе в одном из наших офисов обеспечиваем стандартным набором офисных благ.  ";;Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. ;Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Разрабатывать сервисы на Erlang/Elixir в...;"Erlang; Elixir; Phoenix"
15;Программист 1С;Екатеринбург;100000.0;;Маркер Игрушка;2019-11-20T13:15:25+0300;3;6;Полный день;Полная занятость;Обязанности:  Работа с 1С Предприятие 8.3, конфигурация: Управление торговлей редакция 10.3 (10.3.7.8) Организация обменов между базами. Текущая поддержка пользователей по вопросам работы типовых и нетиповых конфигураций 1С Разработка и внедрение новых функций Адаптация стандартных конфигураций под бизнес-процессы организации Поиск и исправление ошибок в существующем программном обеспечении Консультирование пользователей по работе в 1С 8.3.    Требования:  Высшее профильное образование. Знание 1С платформ 8.3 на уровне программиста. Опыт работы c 1С Розница, Бухгалтерия, ЗУП Опыт работы в области программного обеспечения и автоматизации процессов. Отличное понимание работы регистров, умение спроектировать набор и состав регистров, необходимых для решения задачи. Отличное знание языка запросов, умение строить сложные запросы.  Условия: Заработная плата от 100 000 рублей в месяц  График работы: 5/2 Официальное трудоустройство по ТК РФ и соц.пакет. Заработная плата по результатам собеседования - рассматриваются ожидания ; Заработная плата от 100 000 рублей в месяц  График работы: 5/2 Официальное трудоустройство по ТК РФ и соц.пакет. Заработная плата по результатам собеседования - рассматриваются ожидания ;Высшее профильное образование. Знание 1С платформ 8.3 на уровне <highlighttext>программиста</highlighttext>. Опыт работы c 1С Розница, Бухгалтерия, ЗУП. ;Работа с 1С Предприятие 8.3, конфигурация: Управление торговлей редакция 10.3 (10.3.7.8). Организация обменов между...;
18;Начинающий Erlang/Elixir разработчик;Екатеринбург;100000.0;;FunBox;2019-11-19T16:37:53+0300;0;0;Полный день;Полная занятость;"Мы создаем сложные и интересные продукты, состоящие из десятков сервисов. Это и HTTP API endpoint-ы для SPA-сайтов и мобильных приложений, и endpoint-ы для внутренних API, и обработчики данных, и диспетчеры событий. Часть этих сервисов мы разрабатываем на Erlang/Elixir. Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Вам предстоит разрабатывать сервисы с использованием Erlang, Elixir и современного фреймворка Phoenix. Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. От вас потребуется:   постараться хорошо выполнить тестовое задание;   работать в команде;   быть восприимчивым к новым инструментам, методам, подходам;   любить задавать вопросы;   разрабатывать сервисы на Erlang/Elixir в многокомпонентных проектах;   проявлять аккуратность, внимательно относиться к тестированию, как к unit-тестам, так и к интеграционным.   Более конкретная зарплата по результатам собеседования. Бонусы   работа удаленно или в одном из офисов (офисы в Казани, Ульяновске);   адекватное отношение, защита от лишней бюрократии;   бонусная программа при покупке техники;   при работе в одном из наших офисов обеспечиваем стандартным набором офисных благ.  ";;Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. ;Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Разрабатывать сервисы на Erlang/Elixir в...;"Erlang; Elixir; Phoenix"
23;Backend разработчик (Python);Екатеринбург;100000.0;;Сибирско-уральская медиакомпания;2019-11-20T08:49:52+0300;1;3;Полный день;Полная занятость;Про нас: URA.RU – Российское информационное агентство. Наша статистика насчитывает более 16 млн уникальных посетителей в месяц. Наша главная специализация — новости бизнеса и новости политики. Постоянная аудитория сайта знает, что только у нас можно найти последние новости без купюр и новости УрФО без штампов. Кроме того, на «URA.RU» вас всегда ждут уникальные интервью с наиболее важными персонами политического и бизнес-пространства.   Наши редакции находятся в Москве, Екатеринбурге, Перми, Челябинске, Кургане, Тюмени, Салехарде, Сургуте, Ханты-Мансийске, Нижневартовске.   Про тебя:  Технический английский на уровне чтения документации. Опыт разработки на Python, знание Django Опыт работы с Git, MySQL, PostgreSQL Аналитический склад ума, внимательность, стрессоустойчивость, ответственность, умение работать в команде.  Будет плюсом знание актуального JS-фреймворка (Angular, React, Vue).   От тебя:  Разработка API на Django. Перевод Backend’а сервисов компании на Django. Поддержка и запуск новых проектов URA RU.    От нас:  Официальное оформление, а еще «белую» заработную плату, которая всегда вовремя. Уровень заработной платы обсуждается индивидуально. Пятидневную рабочую неделю с 10:00 до 19:00. Корпоративное обучение. Мощный компьютер и лицензионное программное обеспечение. Штаб-квартира в центре города – современный комфортный офис, есть своя кухня.   ;;Технический английский на уровне чтения документации. Опыт разработки на Python, знание Django. Опыт работы с Git, MySQL, PostgreSQL. ;Разработка API на Django. Перевод Backend’а сервисов компании на Django. Поддержка и запуск новых проектов URA RU.;"Python; Django Framework; Git; MySQL; PostgreSQL"
30;Программист 1C;Екатеринбург;100000.0;;БОУЗ ГРУПП;2019-11-18T09:41:29+0300;1;3;Полный день;Полная занятость;"Мы - Компания БОУЗ Групп - Надежная Команда амбициозных профессионалов с мощным технологическим и интеллектуальным потенциалом.Мы динамично развиваемся и предлагаем Вам много интересных задач, готовую клиентскую база и возможность профессионального роста! Приглашаем Вас стать частью нашей Команды! Обязанности:  Доработка конфигураций в 1С (Управление торговлей 8.3 , Бухгалтерия 3.0)  Требования:  Опыт в данной должности от 3 лет  Условия:  уютный офис в центре города, коллектив молодых амбициозных профессионалов; работа в динамично развивающейся компании; возможности для профессионального роста и развития, условия для реализации способностей (корпоративное обучение), интересные, сложные задачи, возможность профессиональной реализации и развития, Рабочий день с 10:00 - 19:00; оплачиваемый отпуск - 2 раза в год по 14 календарных дней; официальное трудоустройство по ТК РФ. ";"  уютный офис в центре города, коллектив молодых амбициозных профессионалов; работа в динамично развивающейся компании; возможности для профессионального роста и развития, условия для реализации способностей (корпоративное обучение), интересные, сложные задачи, возможность профессиональной реализации и развития, Рабочий день с 10:00 - 19:00; оплачиваемый отпуск - 2 раза в год по 14 календарных дней; официальное трудоустройство по ТК РФ. ";Опыт в данной должности от 3 лет.;Доработка конфигураций в 1С (Управление торговлей 8.3 , Бухгалтерия 3.0).;"1С: Бухгалтерия; 1С: Управление Торговлей; 1C: Бухгалтерия; Работа в команде; 1С программирование"
33;Программист 1С;Екатеринбург;100000.0;;Курганский мясокомбинат;2019-11-18T07:29:42+0300;1;3;Полный день;Полная занятость;"Для реализации интересных проектов в дружный коллектив требуется программист 1С. Обязанности:   воплощение идей заказчика по доработке программы 1С УПП: расчет себестоимости готового продукта в управленческом учете; автоматизация учета заработной платы, табеля учета рабочего времени; распределение затрат в разрезе контрагентов; внедрение проекта План-Факт БДР; контроль исполнения БДР.   совместная разработка аналитических отчетов: данные по затратам на логистику и др.   создание новых документов, регистров, реквизитов и пр.   синхронизация 1С УПП с другими программами   Требования:  Знание платформы и конфигурации 1С Знание типовых алгоритмов разработки Умение писать и анализировать сложные запросы Опыт существенной доработки типовой конфигурации или разработки собственной Опыт автоматизации учета и программирования на базе типовой конфигурации 1С Опыт составления технических заданий и пользовательских инструкций Опыт тестирования программы 1С и описания ее ошибок Опыт и понимание принципов клиент-серверной разработки Опыт написания отчетов с использованием СКД Опыт работы с управляемыми формами Опыт работы с механизмами интеграции Навыки исследования, анализа и описания бизнес-процессов Знание основ бухгалтерского и управленческого учета Умение разбираться в чужом коде  Условия:  официальное трудоустройство пятидневный график работы ";  официальное трудоустройство пятидневный график работы ;Знание платформы и конфигурации 1С. Знание типовых алгоритмов разработки. Умение писать и анализировать сложные запросы. Опыт существенной доработки типовой...;"Воплощение идей заказчика по доработке программы 1С УПП: расчет себестоимости готового продукта в управленческом учете; автоматизация учета заработной платы...";
37;Разработчик С#;Екатеринбург;100000.0;;Метротел;2019-11-19T13:41:14+0300;1;3;Полный день;Полная занятость;"Международный облачный сервис, специализирующийся на телекоммуникационных услугах, приглашает в свою команду Разработчика на С# . Ищем человека, которому интересно работать в продуктовой компании, развивать продукт и развиваться вместе с командой Обязанности:   Разработка клиент-серверного приложения под Windows   Участие в проектировании архитектуры решений   Требования:   Уверенное знание языка C#   Опыт работы с фреймворками   Желательно знание других языков программирования   Опыт работы с базами данных MS SQL, MongoDB, Memcache, Redis;   Приветствуется опыт работы с RestAPI,   Знание принципов разработки современных приложений   Наличие портфолио-проектов на С#   Условия:   официальное трудоустройство, белая зарплата   комфортный офис   обучение, посещение тематических конференций, сертификация   дополнительные бонусы   Вакансия предполагает выполнение тестового задания  ";   официальное трудоустройство, белая зарплата   комфортный офис   обучение, посещение тематических конференций, сертификация   дополнительные бонусы   Вакансия предполагает выполнение тестового задания  ;Уверенное знание языка C#. Опыт работы с фреймворками. Желательно знание других языков программирования. Опыт работы с базами данных MS SQL...;Разработка клиент-серверного приложения под Windows. Участие в проектировании архитектуры решений.;
39;Программист на ASP (cms Umbraco);Екатеринбург;100000.0;;Кадровый центр STAFF-Профи;2019-11-19T12:11:34+0300;1;3;Полный день;Полная занятость;Мы - компания STAFF-Профи. Занимаемся подбором персонала. На рынке с 2016 года. На данный момент, у нас есть сайт по подбору персонала, который сделан на 60%. Сайт выполнен на ASP (система администрирования - cms Umbraco). Требуется опытный программист на доработку сайта.   Обязанности: - доработка и запуск сайта по поиску работы/ работников (принцип, как на hh.ru, только меньше по объёму и территории охвата) Требования: ​​​​​​​- знание ASP обязательно - навыки работы с cms Umbraco - успешный опыт разработки сайтов Условия: ​​​​​​​- оформление по договору оказания услуг - удалённая работа - предоставление всей необходимой информации по сайту.; ​​​​​​​- оформление по договору оказания услуг - удалённая работа - предоставление всей необходимой информации по сайту.;знание ASP обязательно. - навыки работы с cms Umbraco. - успешный опыт разработки сайтов.;доработка и запуск сайта по поиску работы/ работников (принцип, как на hh.ru, только меньше по объёму и территории охвата). ​​​​​​​- ;"CSS; HTML; MS Visual Studio; Cистемы управления базами данных"
44;PHP-разработчик;Екатеринбург;100000.0;;Метротел;2019-11-20T09:14:51+0300;3;6;Полный день;Полная занятость;"Международный облачный сервис, специализирующийся на телекоммуникационных услугах, приглашает в свою команду PHP-разработчика. Ищем человека, которому интересно работать в продуктовой компании, развиваться и развивать.   Обязанности: - модификация существующего ПО - написание нового ПО - развитие и поддержание крупного облачного проекта Требования: - знание PHP, MySQL, JS, Ajax, HTML, CSS; - опыт работы с фреймворками - умение разбираться в чужом коде; - знание сетевых протоколов и принципов их работы; - приветствуется знание других языков программирования (C, Java, Perl); - желание учиться и развиваться. Мы предлагаем: - активное участие в проектировании и построении процесса разработки - достойный уровень заработной платы - комфортный офис   Вакансия предполагает выполнение тестового задания  "; - активное участие в проектировании и построении процесса разработки - достойный уровень заработной платы - комфортный офис   Вакансия предполагает выполнение тестового задания  ;знание PHP, MySQL, JS, Ajax, HTML, CSS. - опыт работы с фреймворками. - умение разбираться в чужом коде. - знание сетевых протоколов и...;модификация существующего ПО. - написание нового ПО. - развитие и поддержание крупного облачного проекта. - активное участие в проектировании и построении процесса разработки.;"PHP; MySQL; Ajax; HTML; CSS"
18;PHP-программист;Новосибирск;100000.0;;ИОМ Анкетолог;2019-11-20T08:15:21+0300;1;3;Полный день;Полная занятость;"Anketolog.ru - российский проект, предоставляющий услуги для сферы В2В2C по проведению социологических и маркетинговых исследований. Компания основана в 2010 году.Мы ищем ответственного разработчика на PHP, который способен быстро подключиться к работе над проектом. Необходимые навыки и знания:  Хорошие знания PHP 5+; Понимание ООП (классы, наследование, интерфейсы, трейты, паттерны и пр.); Понимание принципов MVC; Знание HTML, CSS и Javascript; Знание SQL (индексы, джоины и пр.).  Будет плюсом:  Знание фреймворков Yii, Symfony; Опыт работы с mongodb, sphinx, elasticsearch; Опыт работы с Javascript библиотеками: backbonejs, marionettejs, react; Опыт работы с системами правления версиями (git).  Условия:  работа в IT-проекте;   молодой коллектив;   возможность карьерного роста; офис в центре города; достойная и своевременная заработная плата с возможностью роста;   официальное трудоустройство; размер заработной платы обсуждается на собеседовании. ";"  работа в IT-проекте;   молодой коллектив;   возможность карьерного роста; офис в центре города; достойная и своевременная заработная плата с возможностью роста;   официальное трудоустройство; размер заработной платы обсуждается на собеседовании. ";Хорошие знания PHP 5+. Понимание ООП (классы, наследование, интерфейсы, трейты, паттерны и пр.). Понимание принципов MVC. Знание HTML, CSS...;Работа в IT-проекте.;"Yii; PHP; PHP7; CSS3; JavaScript; jQuery; marionettejs; reactjs; Backbone"
24;Начинающий Erlang/Elixir разработчик;Новосибирск;100000.0;;FunBox;2019-11-19T16:38:03+0300;0;0;Полный день;Полная занятость;"Мы создаем сложные и интересные продукты, состоящие из десятков сервисов. Это и HTTP API endpoint-ы для SPA-сайтов и мобильных приложений, и endpoint-ы для внутренних API, и обработчики данных, и диспетчеры событий. Часть этих сервисов мы разрабатываем на Erlang/Elixir. Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Вам предстоит разрабатывать сервисы с использованием Erlang, Elixir и современного фреймворка Phoenix. Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. От вас потребуется:   постараться хорошо выполнить тестовое задание;   работать в команде;   быть восприимчивым к новым инструментам, методам, подходам;   любить задавать вопросы;   разрабатывать сервисы на Erlang/Elixir в многокомпонентных проектах;   проявлять аккуратность, внимательно относиться к тестированию, как к unit-тестам, так и к интеграционным.   Более конкретная зарплата по результатам собеседования. Бонусы   работа удаленно или в одном из офисов (офисы в Казани, Ульяновске);   адекватное отношение, защита от лишней бюрократии;   бонусная программа при покупке техники;   при работе в одном из наших офисов обеспечиваем стандартным набором офисных благ.  ";;Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. ;Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Разрабатывать сервисы на Erlang/Elixir в...;"Erlang; Elixir; Phoenix"
25;C# Программист;Новосибирск;100000.0;;Вектор-Бест;2019-11-18T07:22:57+0300;1;3;Полный день;Полная занятость;"Крупная биотехнологическая компания ищет разработчиков C# для работы над проектами автоматизации в сфере лабораторной диагностики. От вас ожидают:  Опыт в разработке на C#; Знание принципов ООП, логичность структуры и стиля исходного кода, соблюдение naming-conventions (в работе будет использоваться ReSharper); Умение работать в команде.  Дополнительными преимуществами будет практический опыт работы с:  Caliburn Micro или аналогичного MVVM-фреймворка; Dependency Injection – Ninject или аналоги; Entity Framework или LINQ to SQL; MS SQL Server и T-SQL (Management Studio, SSDT или Redgate, архитектура и версионность БД); Git.  Компания предоставляет:  Официальное трудоустройство согласно ТК РФ; премирование работников и иные стимулирующие выплаты; Работа в современном здании компании, с охраняемой территорией и парковкой; Доставка служебным транспортом на работу и с работы по направлениям: г. Бердск, ОбьГЭС, р.п. Кольцово, г. Новосибирск (м. Речной вокзал); Бесплатное питание; Санаторно-курортное обеспечение и другие виды дополнительных социальных гарантий; Перспективы развития нового направления на стыке IT и биотехнологий в успешной стабильной компании. ";;Опыт в разработке на C#. Знание принципов ООП, логичность структуры и стиля исходного кода, соблюдение naming-conventions (в работе будет...;;"C#; .NET Framework; WPF; XAML; LINQ; Entity Framework; ООП; MS SQL; Transact-SQL; SQL"
37;Разработчик С++;Новосибирск;100000.0;;Унискан-Ризерч;2019-11-20T11:32:33+0300;3;6;Полный день;Полная занятость;"В Uniscan Research мы делаем наукоемкие приборы серийным продуктом. Например, этим летом наши приборы помогали отслеживать загрязнение воздуха во время пожаров в Сибири. Мы создаем команду для работы над новым проектом и ищем опытного разработчика в наши ряды. Продукт Ты будешь работать над приложением для автоматизированного рабочего места в составе сигнализационного комплекса Радиобарьер. Продукт предполагает большую свободу в плане технических и архитектурных решений. Основные аспекты:  Разработка на основе ГИС ядра; ОС Windows и Astra Linux; Язык программирования С++ и Qt для создания интерфейса; Работа с периферией, сетевыми протоколами, аппаратной защитой ПО; Сфера применения, где надежность ПО обязательное требование.  Команда Команда разработки состоит из программистов, тестировщиков и владельца продукта (Product owner). Разработка ведется по scrum-framework. Кого ищем Мы представляем, что успешный кандидат имеет опыт разработки кроссплатформенного приложения на C++/Qt, знает ООП и паттерны проектирования, работал с Windows и Linux. Мы работаем в командах, поэтому ищем тех, кто способен отвечать и за свою часть работы, и помогать, договариваться и иногда даже спорить с коллегами ради общих целей и результатов. Наши инженеры не делают «отдельные таски», их совместная работа направлена на решение бизнес задачи, поставку ценности нашим пользователям. Что предлагаем В Новосибирске у нас два офиса: разработка на Арбузова и производство на Инженерной. Вы будете работать на Арбузова. Мы верим, что среда формирует образ мышления, поэтому вкладываемся в комфорт: обеды за счет компании, парковка, премии за мастерство. Ценим самостоятельность и инициативу – пользуемся минимумом формальной иерархии. Любим учиться — оплачиваем сотрудникам курсы и сертификацию, проводим внутренние митапы, ездим на конференции. Уровень заработной платы зависит от вашего опыта и компетенций, мы готовы предложить достойное вознаграждение.";;Основные аспекты:;Работа с периферией, сетевыми протоколами, аппаратной защитой ПО. Команда. Команда разработки состоит из <highlighttext>программистов</highlighttext>, тестировщиков и владельца продукта (Product owner). ;"Qt; C++; Linux; ООП"
